tripduration,usertype
22.69444444,casual
24.05633333,casual
26.71583333,casual
28.17109375,casual
25.12380952,casual
41.7937037,casual
25.99237288,casual
13.755,casual
43.525,casual
10.81666667,casual
-76.56929825,casual
21.92530864,casual
33.69090909,casual
54.29642857,casual
23.95333333,casual
21.88166667,casual
90.49166667,casual
-779.6944444,casual
-15.325,casual
22.08333333,casual
35.356,casual
24.1884058,casual
29.80703125,casual
-69.14761905,casual
38.70111111,casual
28.62333333,casual
29.99444444,casual
38.08123457,casual
43.44409283,casual
-10.55857843,casual
29.35,casual
100.0041667,casual
19.22801932,casual
29.37222222,casual
78.31666667,casual
41.51666667,casual
33.39920635,casual
24.5122807,casual
42.69722222,casual
45.75355805,casual
11.3875969,casual
68.49393939,casual
53.95287356,casual
-226.0166667,casual
50.5,casual
16.77857143,casual
20.90714286,casual
37.95416667,casual
14.28921569,casual
31.88939394,casual
49.31111111,casual
30.87777778,casual
67.0326087,casual
40.41795699,casual
37.15314465,casual
58.26666667,casual
66.57037037,casual
37.55222222,casual
81.81481481,casual
30.88194444,casual
60.86666667,casual
-43.77150538,casual
28.11751055,casual
35.63414634,casual
41.11955923,casual
49.46296296,casual
44.38857143,casual
42.15015015,casual
26.92291667,casual
39.57339744,casual
16.97348485,casual
34.07626263,casual
69.18735632,casual
33.23472222,casual
39.91363636,casual
53.88188406,casual
27.35299145,casual
36.2783046,casual
32.1961039,casual
48.75119048,casual
23.25484634,casual
9.594222222,casual
28.87033898,casual
22.10517241,casual
20.33169399,casual
13.53333333,casual
36.28333333,casual
27.67978142,casual
23.23979885,casual
23.71358025,casual
27.70066667,casual
34.8972973,casual
22.35641026,casual
24.52801205,casual
-422.625,casual
21.025,casual
34.49761905,casual
43.13974359,casual
35.95,casual
41.29068627,casual
19.90208333,casual
55.158,casual
55.17807018,casual
36.26212121,casual
36.38218391,casual
26.72830189,casual
29.91689815,casual
32.30973451,casual
36.48897059,casual
31.19040404,casual
28.56977401,casual
74.54607843,casual
33.92596154,casual
60.04444444,casual
23.62287582,casual
-177.396875,casual
26.21944444,casual
29.99895833,casual
40.28924051,casual
68.60555556,casual
57.29285714,casual
34.13333333,casual
42.26666667,casual
16.06136364,casual
37.28333333,casual
60.98833333,casual
32.82222222,casual
32.90469484,casual
83.01666667,casual
27.74130435,casual
20.51666667,casual
19.86041667,casual
28.61111111,casual
39.21351351,casual
42.16474359,casual
58.85294118,casual
33.26910569,casual
35.05991561,casual
30.00380435,casual
41.58970588,casual
19.48148148,casual
47.45631313,casual
12.85518519,casual
39.92323232,casual
36.62261905,casual
37.74385965,casual
41.50030303,casual
26.72473958,casual
52.83809524,casual
29.62767584,casual
50.02948718,casual
18.81451149,casual
25.56544715,casual
30.448,casual
33.26287879,casual
25.18083333,casual
31.13368794,casual
50.93333333,casual
29.45126582,casual
53.94791667,casual
35.69821429,casual
38.89753086,casual
24.28550725,casual
34.01666667,casual
-160.047619,casual
34.90520833,casual
26.46,casual
40.77857143,casual
60.96984127,casual
35.1117284,casual
31.41798246,casual
21.41238095,casual
50.26868687,casual
34.63773148,casual
29.96505376,casual
13.52564103,casual
27.92352941,casual
11.57266667,casual
18.88588235,casual
-170.6333333,casual
29.86666667,casual
41.19542484,casual
-15.3027027,casual
60.00322581,casual
41.21282051,casual
11.98333333,casual
26.7037037,casual
48.74166667,casual
33.42948718,casual
72.525,casual
24.98,casual
77.14473684,casual
-24.80576923,casual
23.90555556,casual
-0.359583333,casual
36.325,casual
26.22641509,casual
9.383333333,casual
32.84866667,casual
28.89791667,casual
40.44953704,casual
24.75,casual
39.72745098,casual
29.02716049,casual
23.43051643,casual
46.04637681,casual
78.77777778,casual
45.86509434,casual
51.22380952,casual
48.70606061,casual
35.07554113,casual
38.59425287,casual
37.19533333,casual
47.74768519,casual
22.018125,casual
24.88541667,casual
33.24796748,casual
42.20555556,casual
31.3,casual
36.17649123,casual
32.81102941,casual
11.5875,casual
40.75,casual
36.2057377,casual
16.21666667,casual
37.01214286,casual
21.66369048,casual
35.04068627,casual
15.5399177,casual
36.782263,casual
24.36358974,casual
36.90705128,casual
32.67629108,casual
45.96018519,casual
63.94907407,casual
23.07701149,casual
34.3516129,casual
13.24626866,casual
35.29826667,casual
24.37,casual
17.73166667,casual
38.96875,casual
30.09142857,casual
36.81296296,casual
24.39166667,casual
46.65666667,casual
25.90333333,casual
45.23333333,casual
25.97183099,casual
36.65227273,casual
39.62647059,casual
28.93875969,casual
34.03137255,casual
33.95623501,casual
8.226388889,casual
32.07006173,casual
52.93194444,casual
76.27407407,casual
35.83080169,casual
46.36847826,casual
50.58518519,casual
12.56666667,casual
60.04619048,casual
41.16666667,casual
7.875,casual
166.6333333,casual
21.90634921,casual
56.20277778,casual
-73.50337302,casual
25.7875,casual
33.90686275,casual
18.19593023,casual
30.46770026,casual
4.52161395,casual
9.549606136,casual
8.591828255,casual
13.76407902,casual
12.4094919,casual
23.71629433,casual
12.53240741,casual
25.23342967,casual
18.76571125,casual
21.90448718,casual
16.4110101,casual
9.130250784,casual
10.56666667,casual
25.89,casual
3.814102564,casual
28.35,casual
26.21666667,casual
16.18333333,casual
21.27413793,casual
12.12831825,casual
2.950492005,casual
15.26356932,casual
4.426050831,casual
7.831042757,casual
12.89166667,casual
10.05022148,casual
5.443091787,casual
7.744607843,casual
20.20625,casual
17.79393939,casual
11.58638889,casual
16.22029536,casual
26.78823529,casual
32.82412281,casual
29.8,casual
29.46666667,casual
19.00904762,casual
26.33349206,casual
35.28020833,casual
34.35,casual
18.13342967,casual
-2.106862745,casual
30.97222222,casual
9.532571623,casual
12.43613407,casual
16.18950954,casual
16.62007576,casual
15.11989796,casual
12.97914963,casual
4.138782786,casual
17.32609342,casual
6.488768328,casual
13.27297101,casual
10.39144957,casual
6.773138795,casual
17.54529086,casual
8.286604462,casual
9.977415459,casual
22.21382275,casual
-30.18994253,casual
6.892077465,casual
9.475490196,casual
5.375,casual
26.9100765,casual
15.89358974,casual
21.36763566,casual
8.696825397,casual
9.929431722,casual
12.96757576,casual
16.63955148,casual
9.529643449,casual
12.56075499,casual
7.623559671,casual
22.92971014,casual
13.89809028,casual
20.05905421,casual
1.919598263,casual
12.9188469,casual
0.184006734,casual
3.382952816,casual
12.11216216,casual
19.8491453,casual
-336.4291667,casual
9.492384106,casual
2.62171875,casual
11.37498119,casual
11.38760479,casual
9.797777778,casual
11.17992754,casual
-1.430948012,casual
-2.033333333,casual
12.87197393,casual
20.53824405,casual
9.780442433,casual
12.45520833,casual
22.56666667,casual
6.552777778,casual
37.83181818,casual
17.71388889,casual
22.44795699,casual
-1.804761905,casual
16.45904762,casual
14.47190476,casual
17.09444444,casual
10.60189702,casual
23.38082596,casual
24.96586022,casual
20.62522046,casual
24.64177083,casual
20.0271987,casual
6.297311828,casual
14.14444444,casual
11.575,casual
9.167450717,casual
13.84805936,casual
11.04920463,casual
7.429183813,casual
6.568275418,casual
1.790594926,casual
9.863288288,casual
16.14195271,casual
15.92614096,casual
9.018644068,casual
14.60206813,casual
8.214839781,casual
9.175332016,casual
12.85192308,casual
12.90949904,casual
9.559095379,casual
19.74644444,casual
7.234966979,casual
9.057219472,casual
10.47491839,casual
-12.80324484,casual
4.833751903,casual
9.812224782,casual
11.20160819,casual
12.877491,casual
4.151836642,casual
17.49839125,casual
16.08121212,casual
9.952907208,casual
11.2320462,casual
8.502951917,casual
10.97280702,casual
17.83596059,casual
11.37393244,casual
9.700464684,casual
11.50164216,casual
8.241756272,casual
12.49704746,casual
9.206684028,casual
11.8727557,casual
10.31937269,casual
11.40833333,casual
9.224837925,casual
29.83333333,casual
27.77380952,casual
56.43333333,casual
17.16753039,casual
18.73166667,casual
43.425,casual
21.32542735,casual
16.21180556,casual
18.86255411,casual
19.73833333,casual
17.70166667,casual
22.25,casual
16.7,casual
35.41111111,casual
25.66049869,casual
9.421189693,casual
4.458333333,casual
4.360140845,casual
12.24379747,casual
13.08315836,casual
10.46156312,casual
9.565981735,casual
18.34023297,casual
10.68639303,casual
14.22700994,casual
9.435357143,casual
16.10457769,casual
16.12946429,casual
14.43464912,casual
20.34302326,casual
11.33009796,casual
8.511392405,casual
14.72022103,casual
18.26666667,casual
8.03081571,casual
2.683333333,casual
-210.9944444,casual
14.01953125,casual
9.421796419,casual
11.10735027,casual
10.28222433,casual
12.63919429,casual
10.61677741,casual
11.17324865,casual
11.59164969,casual
7.675887346,casual
10.76449805,casual
19.54598394,casual
30.54185185,casual
15.24514563,casual
-16.41805556,casual
18.34047619,casual
20.98760843,casual
6.1795,casual
9.944117647,casual
19.42434679,casual
11.58333333,casual
3.425641026,casual
107.65,casual
-22.15645161,casual
27.28333333,casual
11.18498217,casual
23.35128205,casual
14.50037453,casual
15.68333333,casual
8.575,casual
12.0670656,casual
12.00219298,casual
9.888392157,casual
6.49093199,casual
44.6,casual
15.21139456,casual
9.879277567,casual
-2.537586207,casual
12.39423252,casual
13.3375,casual
24.66425121,casual
20.71666667,casual
32.84814815,casual
12.87832976,casual
13.36321138,casual
62.22777778,casual
8.287419805,casual
11.6373025,casual
22.22638889,casual
2.238782732,casual
26.91398132,casual
22.32745726,casual
12.49769648,casual
9.011545624,casual
5.939581613,casual
8.230118638,casual
12.37184413,casual
11.65621924,casual
14.01455026,casual
16.89376812,casual
10.48584678,casual
15.39365639,casual
13.44200639,casual
7.69834425,casual
13.4548048,casual
15.2605042,casual
7.566666667,casual
103.95,casual
11.01666667,casual
42.05913978,casual
40.83333333,casual
10.97643411,casual
18.22474747,casual
17.15451713,casual
13.74837398,casual
-34.03209877,casual
16.3,casual
22.99583333,casual
20.00833333,casual
12.63596491,casual
14.025,casual
20.59375,casual
14.59166667,casual
36.2,casual
14.88195592,casual
8.263737446,casual
11.26805206,casual
10.59555861,casual
18.79892473,casual
9.172066327,casual
4.403910068,casual
7.241700359,casual
6.440214797,casual
4.527218849,casual
16.70016502,casual
9.225145272,casual
10.06127685,casual
57.91111111,casual
20.18333333,casual
15.95936639,casual
16.9582038,casual
9.217857143,casual
8.857767369,casual
13.44930556,casual
33.37380952,casual
15.4969747,casual
7.170544427,casual
24.71583333,casual
15.23212121,casual
32.97878788,casual
16.86458333,casual
38.28888889,casual
35.1,casual
30.34708995,casual
19.06145833,casual
0.72452381,casual
16.68888889,casual
18.33985507,casual
18.65536232,casual
15.04057789,casual
16.61953263,casual
23.09074074,casual
3.766666667,casual
25.84880952,casual
38.41060606,casual
22.51790123,casual
18.46717172,casual
25.88163842,casual
17.08485714,casual
13.90315764,casual
5.966198083,casual
9.229855585,casual
20.86847826,casual
20.55473373,casual
13.68571429,casual
3.733333333,casual
7.08154955,casual
7.687473795,casual
9.625811094,casual
11.37354916,casual
11.15858396,casual
16.99198718,casual
24.99258189,casual
23.22617284,casual
19.66182292,casual
17.20668044,casual
16.87084934,casual
15.45724588,casual
23.12239425,casual
19.48151303,casual
14.20584301,casual
17.34443892,casual
21.37485398,casual
22.192375,casual
9.634390547,casual
23.90833333,casual
8.283333333,casual
22.24907407,casual
10.73418199,casual
8.113154897,casual
10.72170219,casual
6.752880658,casual
11.44740664,casual
3.658116232,casual
12.93445486,casual
17.5,casual
14.28061594,casual
26.14952381,casual
0.416760563,casual
10.35052317,casual
11.62544133,casual
13.5215847,casual
5.799652778,casual
14.72599837,casual
9.656066411,casual
5.762606418,casual
9.11581306,casual
5.64051591,casual
10.9499899,casual
11.40735558,casual
13.96715997,casual
7.707055436,casual
10.83919142,casual
11.87708333,casual
23.10632184,casual
15.66217672,casual
33.53333333,casual
12.69444444,casual
8.848565121,casual
9.382758621,casual
13.62063718,casual
19.88095238,casual
26.83550725,casual
14.79583333,casual
17.65952381,casual
14.22857143,casual
47,casual
1.2,casual
13.25903955,casual
16.4115625,casual
4.470343137,casual
14.7030303,casual
200.8666667,casual
30.54545455,casual
12.12217608,casual
15.25419426,casual
12.16181609,casual
11.36099796,casual
6.833666914,casual
16.65290698,casual
19.66333333,casual
9.204238921,casual
6.152939876,casual
-108.7683333,casual
17.58232416,casual
13.14992785,casual
14.62044715,casual
12.14268027,casual
9.895724258,casual
18.6092327,casual
12.0989899,casual
9.361839709,casual
13.57028326,casual
14.88561897,casual
22.025,casual
18.95690313,casual
21.77014925,casual
6.717278798,casual
18.80862852,casual
12.28019768,casual
20.42829861,casual
19.78967221,casual
9.940413943,casual
8.76897628,casual
19.15121413,casual
12.22823995,casual
17.65666667,casual
8.308562523,casual
28.6990113,casual
2.914258347,casual
15.24262821,casual
0.519953052,casual
19.54782609,casual
7.783221326,casual
13.88733333,casual
13.43795863,casual
0.582227891,casual
93.66666667,casual
4.415717675,casual
9.945930233,casual
7.535017422,casual
8.858028721,casual
10.42954433,casual
10.8694207,casual
13.85632184,casual
12.08080808,casual
13.61229839,casual
11.70348639,casual
21.05740741,casual
11.90833333,casual
46.13333333,casual
12.67660229,casual
13.14374726,casual
-3.385875706,casual
15.39097222,casual
24.40833333,casual
14.28431373,casual
23.80833333,casual
19.86666667,casual
-30.38148148,casual
18.48787879,casual
13.24386973,casual
14.64227642,casual
10.74611603,casual
18.30531401,casual
